latitude,longitude,elevation_m,bearing_deg
12.968115,79.155691,209,243.5939990168344
12.968085,79.155629,209,267.5951379670604
12.968055,79.154896,207,271.08203068177914
12.968061,79.15457,207,269.7469220303083
12.968056,79.153409,206,267.5103334117507
12.968021,79.152583,207,264.31191707027176
12.967892,79.151254,207,265.8866254150279
12.967784,79.149713,205,272.0621267590538
12.967792,79.149485,205,275.21734114712405
12.967813,79.149249,205,281.43518818497114
12.967854,79.149041,209,288.05916256739204
12.968085,79.148314,208,288.41110985112994
12.968242,79.14783,208,288.6854350893814
12.968388,79.147387,212,290.71687332107507
12.968674,79.146611,210,284.0623488091802
12.968736,79.146357,210,282.2585575546386
12.968819,79.145965,210,276.6513289895233
12.968879,79.145437,210,272.242113813155
12.968898,79.144939,209,272.16059111830555
12.968903,79.144803,209,270.00000852829436
12.968903,79.144727,209,266.4096545578968
12.968855,79.143942,208,266.1947956949591
12.968848,79.143834,208,266.07960388035247
12.96881,79.143265,208,265.8121862644672
12.96874,79.142284,208,267.4094365804085
12.968715,79.141717,208,268.35093869456847
12.968701,79.141218,209,261.64141278894454
12.968638,79.140778,211,252.63750560516326
12.968599,79.14065,211,239.54312433621743
12.968446,79.140383,211,230.21328463423052
12.967813,79.139603,211,228.99727583232695
12.967253,79.138942,210,226.1515500678959
12.966711,79.138363,210,241.96169685213752
12.96667,79.138284,211,227.9101648030435
12.966185,79.137733,210,238.1650035226577
12.966113,79.137614,210,237.880601048389
12.966061,79.137529,210,249.4088551487069
12.965994,79.137346,207,268.4928006910065
12.965991,79.137229,207,0.0
12.966181,79.137229,207,0.21669256292045702
12.966954,79.137232,209,2.431415706199914
12.967872,79.137272,212,2.2999650017604836
12.968333,79.137291,212,2.5595051824603843
12.968551,79.137301,212,37.33083952943667
12.968597,79.137337,212,356.3043032971474
12.968944,79.137314,212,356.47470506386463
12.969118,79.137303,212,354.3170598847091
12.97044,79.137168,215,356.9784689344846
12.97068,79.137155,215,326.5698118023699
12.970773,79.137092,215,351.40352874758554
12.971192,79.137027,218,338.8374194521751
12.971265,79.136998,218,327.1373432249647
12.971443,79.13688,218,336.8922527049664
12.971612,79.136806,218,343.95732236768544
12.971795,79.136752,218,1.203133006793223
12.972027,79.136757,218,8.770084302479916
12.972905,79.136896,216,356.3386427039817
12.973438,79.136861,220,272.2010667786968
12.973448,79.136594,219,276.8761263632648
12.973499,79.13616,219,275.8888502199966
12.973578,79.135374,217,283.38238186745696
12.973779,79.134507,216,284.54854437239635
12.97391,79.133989,216,286.28969248436846
12.974252,79.132788,215,280.21670670132136
12.97435,79.13223,213,279.5133480546202
12.974439,79.131685,213,277.54579179338356
12.974609,79.130368,214,271.0355062032778
12.974618,79.129857,215,265.8115284760247
12.974537,79.128722,215,265.80495496397043
12.974435,79.127295,215,265.80777984913095
12.974399,79.126791,215,265.8147873164684
12.974313,79.125585,214,265.8858378165698
12.974298,79.125371,214,274.6905270032622
12.974365,79.124533,215,274.7424743158877
12.974438,79.12363,214,281.0830792416741
12.974572,79.122928,214,281.1698392498318
12.974709,79.122216,215,281.0629107152806
12.97489,79.121266,219,280.4908194127939
12.975069,79.120274,221,280.3485949266462
12.975261,79.119195,219,280.33915467598456
12.975341,79.118745,221,280.3434181317943
12.975447,79.118149,221,280.2996001556221
12.975464,79.118053,221,278.0742726370376
12.97584,79.115333,224,274.4617614600245
12.975873,79.114899,223,274.4774238232266
12.975892,79.11465,223,268.15251338888726
12.975803,79.111819,220,268.06239133194373
12.975797,79.111637,223,268.15688705744003
12.975779,79.111063,223,268.00769255292164
12.975775,79.110945,223,268.13411174464443
12.975767,79.110693,224,268.20254845793295
12.975757,79.110366,224,268.0508906605385
12.975744,79.109974,226,268.142991795111
12.975724,79.109341,226,268.007706256173
12.975716,79.109105,225,272.6255331508486
12.975745,79.108456,225,272.57335692230333
12.975757,79.108182,223,272.6054895805779
12.975786,79.107528,223,272.57473897349286
12.975814,79.106889,224,274.3670342106856
12.975903,79.105693,226,273.33658597500516
12.976024,79.103563,228,269.95202164386535
12.976023,79.102341,226,267.5172695696443
12.975984,79.101418,229,267.81063936234835
12.975965,79.100908,229,267.4903529595247
12.975826,79.097654,228,266.04882058751593
12.975798,79.097238,229,266.2756139248396
12.975781,79.09697,229,266.03177242575606
12.975752,79.096541,233,266.23788965872035
12.975719,79.096026,233,272.981342457853
12.975763,79.095159,232,263.1937194777226
12.975584,79.09362,233,264.236206066345
12.975578,79.093559,233,265.2485755133427
12.975552,79.093238,235,264.5145120069104
12.97532,79.090759,233,273.92678733464754
12.97534,79.09046,233,274.07626216846757
12.975355,79.090244,233,274.04197770848236
12.975399,79.089605,236,272.0167362200509
12.975406,79.089401,236,269.15656571857437
12.975396,79.088704,235,274.6876774833633
12.975462,79.087878,234,274.75846447915785
12.975526,79.087089,237,274.8275090506897
12.975579,79.086445,241,280.0816737989928
12.975785,79.085256,239,287.21617210131757
12.975878,79.084948,240,293.69933397830937
12.976026,79.084602,240,299.09829479167666
12.976564,79.08361,239,297.65236284581147
12.976878,79.082995,239,296.065670297832
12.977072,79.082588,239,294.3478167644261
12.977255,79.082173,239,286.51304259018923
12.977307,79.081993,239,270.000026273928
12.977307,79.081759,239,264.4924776495727
12.977265,79.081312,241,259.50882850183496
12.977169,79.08078,240,257.2618292331854
12.976789,79.079055,239,250.65539735343395
12.976503,79.078219,240,249.98164756111052
12.976383,79.077881,240,256.6917868326335
12.976049,79.076432,241,252.4378675410922
12.975818,79.075683,238,243.02210941841219
12.97563,79.075304,238,234.78090863155546
12.975306,79.074833,240,231.5604503955933
12.974531,79.073831,238,246.86405735045705
12.974414,79.07355,238,250.62604336303178
12.974206,79.072943,242,239.45204614274843
12.974072,79.07271,239,232.07726005470522
12.973599,79.072087,240,240.41443474841537
12.973412,79.071749,240,235.33974860443743
12.973317,79.071608,238,250.48043375452343
12.97326,79.071443,238,245.33187896670017
12.973132,79.071157,238,249.16288684811744
12.972974,79.070731,238,259.53152506440495
12.972844,79.070009,238,270.00006386726636
12.972844,79.06944,239,275.8410472201994
12.972876,79.069119,242,275.7450520944375
12.972896,79.068915,242,275.8591531440057
12.972909,79.068785,242,260.52833548964566
12.972856,79.068459,242,251.53088988317182
12.972787,79.068247,241,241.54459343963555
12.972571,79.067838,241,243.59359436548522
12.972526,79.067745,241,248.07880614460032
12.972446,79.067541,241,245.8408942214295
12.972234,79.067056,240,242.83797047006516
12.971903,79.066394,240,242.8379233163837
12.97186,79.066308,240,242.57562829443145
12.971681,79.065954,240,238.65399175457696
12.971478,79.065612,240,234.01200987263252
12.971156,79.065157,240,229.41534683940068
12.970772,79.064697,240,229.64584377030877
12.970435,79.06429,240,229.089320910307
12.970397,79.064245,240,226.8909208520142
12.969358,79.063106,239,225.58149853526893
12.968765,79.062485,238,230.6848172513787
12.96852,79.062178,238,242.0628217359651
12.968366,79.06188,238,248.33566817592063
12.96821,79.061477,238,254.42350180831522
12.968141,79.061223,238,257.91478705459974
12.968059,79.06083,239,261.17385681919825
12.968013,79.060526,239,265.79636443157915
12.967987,79.060163,239,272.6061418908669
12.96802,79.059419,238,273.7635267356893
12.96803,79.059263,238,275.58184324089143
12.968042,79.059137,237,275.4485385805283
12.9681,79.058513,237,268.5663079398758
12.968091,79.058144,240,262.40604606765066
12.968058,79.05789,240,257.00983713005485
12.967797,79.056729,238,256.03493016183273
12.967623,79.056011,238,248.10181972212166
12.96733,79.055263,236,242.8384251119345
12.967014,79.054631,236,241.49833717598244
12.966778,79.054185,236,253.08824934140134
12.966498,79.05324,236,255.58208135962303
12.966381,79.052773,236,260.8485527788781
12.966024,79.050499,237,259.6359254336622
12.965803,79.049259,239,258.82645522908837
12.965444,79.047394,240,260.72368389063666
12.965306,79.046527,239,261.0333124514309
12.965155,79.045545,242,263.3512292703212
12.965023,79.044383,241,261.49466401491406
12.964835,79.043093,240,263.68043693711223
12.964707,79.041907,240,266.9038427448674
12.964673,79.041262,239,262.6632559416848
12.964508,79.039947,242,262.2710396128864
12.963928,79.035562,241,261.0532051374501
12.963733,79.034291,241,256.95427976316347
12.963376,79.03271,241,254.41384444732228
12.962707,79.030249,242,252.88942363519556
12.962347,79.029049,241,253.41051153495533
12.96223,79.028646,241,258.5679879389382
12.962136,79.028169,242,260.7867594323203
12.962041,79.027568,242,263.61603567085785
12.962006,79.027247,240,263.94817700588106
12.96181,79.02535,237,265.11240994950015
12.961804,79.025278,237,267.9735296889027
12.961786,79.024756,240,271.2298348628268
12.961791,79.024517,240,278.12325430111116
12.961828,79.024251,240,282.5615656585134
12.962018,79.023376,239,283.9832301320607
12.96244,79.021637,239,283.75209031805616
12.962637,79.020811,241,283.7596758369328
12.962721,79.020459,241,283.27559274504233
12.962784,79.020185,241,275.8805603797151
12.962811,79.019916,241,268.30458158481764
12.962793,79.019292,241,262.87185114314025
12.96272,79.018693,246,248.46219323755537
12.962685,79.018602,246,262.9304400811881
12.962623,79.018089,248,265.23565308817535
12.962546,79.017141,246,268.25420574374544
12.96254,79.016939,246,267.31895430608085
12.962517,79.016435,246,269.90320816076917
12.962516,79.015828,243,269.3875963160617
12.962515,79.015732,243,270.2703641447781
12.962517,79.015297,243,294.5161447231584
12.962553,79.015216,243,265.55485394964035
12.962548,79.01515,243,270.0000386941478
12.962548,79.014805,241,272.9619515370746
12.962632,79.013139,243,268.26280005687613
12.962626,79.012936,243,255.12035764367107
12.962568,79.012712,243,245.60977961659722
12.962473,79.012497,246,236.58658783588072
12.961571,79.011094,244,236.54716828309762
12.960846,79.009968,243,236.52906362253304
12.960404,79.009282,246,235.9997589836517
12.959817,79.008389,246,235.86339168524125
12.959632,79.008109,247,239.28972578221362
12.959232,79.007418,247,242.30544520748643
12.958655,79.00629,249,238.15638526139773
12.958632,79.006252,249,243.02284237559218
12.958065,79.005109,245,245.70097249146556
12.957944,79.004834,246,244.88016328847988
12.957297,79.003418,244,246.13423030261217
12.956774,79.002205,243,248.1880589271945
12.956469,79.001423,243,244.1146268292451
12.956085,79.000611,242,255.5474089871141
12.955818,78.999548,242,256.4862309821945
12.955703,78.999057,242,261.8374016617049
12.955677,78.998871,242,272.1499506836984
12.955683,78.998707,242,284.26789285935723
12.95574,78.998477,242,295.02919790253793
12.955907,78.99811,245,301.9617807070045
12.956526,78.997092,245,299.1844305613098
12.956698,78.996776,243,293.9283305462095
12.956826,78.99648,245,286.2849909117066
12.956906,78.996199,245,279.9570960709248
12.956977,78.995784,249,278.5005781934266
12.957245,78.993944,248,275.1851930121503
12.957271,78.99365,248,276.98032747168895
12.957292,78.993474,248,272.1194628166336
12.957303,78.993169,247,265.28028909962995
12.957275,78.992821,247,260.0675050759159
12.957111,78.99186,244,256.99021122603654
12.957077,78.991709,244,257.0394769230197
12.956763,78.990309,248,254.95735954198457
12.956741,78.990225,248,254.71988800557796
12.956532,78.98944,246,252.4611383918265
12.956301,78.98869,247,252.31797890806354
12.956205,78.988381,247,251.04292277359326
12.956126,78.988145,248,251.02345393700577
12.955813,78.987211,250,256.55325811157354
12.955765,78.987005,250,256.90220533798544
12.955726,78.986833,250,252.2544679449208
12.955571,78.986336,251,250.21960728499823
12.955353,78.985714,251,252.41785523039596
12.954929,78.984341,247,264.6706950632295
12.954912,78.984154,247,264.2957963951966
12.954901,78.984041,247,277.4238751310472
12.954925,78.983852,247,277.15525800451496
12.954948,78.983664,247,281.43265433251685
12.955029,78.983253,250,282.16956488945385
12.95512,78.98282,250,282.9664499208521
12.955166,78.982615,250,289.1670026224102
12.955333,78.982122,249,289.12949792932267
12.955381,78.98198,249,294.6213445403373
12.955632,78.981418,249,281.15213920161256
12.95571,78.981012,249,276.0880556898898
12.955739,78.980733,248,274.0413222790862
12.95576,78.980428,248,262.4150842823601
12.955743,78.980297,248,262.08930115519564
12.9556,78.979241,251,267.6377639762889
12.955545,78.977873,252,260.90770977626926
12.95546,78.977328,251,253.22467116802164
12.955002,78.975769,250,262.34216497588545
12.954945,78.975334,251,284.9396989645698
12.955334,78.973838,251,286.00568130031564
12.955483,78.973305,252,282.6093949107297
12.955638,78.972594,252,276.8022789219147
12.955862,78.970667,254,277.077393660888
12.956111,78.968609,258,274.3414226840347
12.956497,78.963391,259,271.5227267875231
12.956553,78.961229,258,271.56886887865767
12.956568,78.960667,260,269.22375711653
12.956537,78.95832,261,269.2357706974955
12.956507,78.956013,260,258.37648561972696
12.956162,78.954292,264,258.3680758363018
12.955002,78.94851,266,267.68434843096543
12.954994,78.948307,264,268.2100883459202
12.954958,78.947125,264,268.0572133337866
12.954954,78.947004,264,267.7606567375352
12.954929,78.946348,265,271.6511699060858
12.954969,78.944924,266,270.24437871591874
12.954982,78.941792,267,270.2370233147112
12.954993,78.93906,272,270.2320344879757
12.954997,78.938046,272,270.23816237491883
12.955002,78.936811,274,268.76511330706455
12.954992,78.936335,273,274.1008164982691
12.95504,78.935648,276,273.64975130377456
12.955063,78.935278,276,273.75267499548255
12.955289,78.931742,275,281.5858258240737
12.95567,78.929835,276,281.571373498939
12.955842,78.928973,275,278.56217305083925
12.955907,78.92853,275,278.399488771519
12.955986,78.927981,274,278.57749638339476
12.956052,78.927532,274,275.2538551862358
12.956096,78.927041,272,276.48316416346563
12.956163,78.926436,272,276.56307099094556
12.9562,78.926106,272,276.48404484753803
12.956235,78.92579,274,276.4418366901469
12.956269,78.925481,274,276.662262475307
12.956376,78.924541,274,276.58076407108
12.956414,78.924203,274,276.67712584634336
12.956512,78.923344,274,275.3788717859849
12.956571,78.922701,274,269.70795261030185
12.956551,78.918681,275,270.7308871448145
12.956577,78.916589,279,270.75818337912085
12.956595,78.915193,274,270.45134985003125
12.956624,78.911412,277,270.6460557341398
12.956625,78.911321,277,263.4160540273749
12.956543,78.910592,278,259.0505894839457
12.956441,78.910051,278,259.07577257528175
12.956362,78.909631,281,259.0463166971872
12.955951,78.907452,282,263.7548197095646
12.955781,78.905858,284,259.1628954141181
12.95557,78.904727,283,260.5069297704351
12.95546,78.904052,285,260.63553884437204
12.955424,78.903828,285,260.48962851105244
12.955336,78.903289,289,260.51673822288876
12.955301,78.903074,289,257.76205576522364
12.955067,78.901967,291,255.99327731512238
12.954829,78.900988,285,256.3403487490298
12.95482,78.90095,285,255.89404462717874
12.954712,78.900509,286,256.07379551346907
12.954589,78.9,286,255.99107749292423
12.95307,78.893753,286,255.98000458405346
12.952942,78.893227,284,255.57214664889585
12.952856,78.892884,284,254.14488737292976
12.952639,78.8921,286,254.12268607517166
12.95256,78.891815,286,257.37517547080364
12.952443,78.891279,288,256.4532324249203
12.952184,78.890176,289,266.2253668379875
12.952059,78.888232,285,267.3121808075556
12.952052,78.888079,285,269.25585379382255
12.952051,78.888,285,266.2287351102241
12.951922,78.885992,283,263.9343899804811
12.951858,78.885374,282,262.81524984102987
12.951765,78.884617,283,254.52039782053936
12.951687,78.884328,283,254.56317279397484
12.951599,78.884001,282,245.92245393358087
12.951518,78.883815,282,245.72299538342725
12.951438,78.883633,282,245.76546184038727
12.951277,78.883266,284,245.84181274458285
12.950905,78.882415,288,245.80779020247945
12.949676,78.879608,280,245.77688852280602
12.949505,78.879218,280,237.5446848177794
12.949192,78.878713,279,241.02957743172976
12.948851,78.878081,279,241.3683892383375
12.948768,78.877925,279,241.35377591606363
12.948694,78.877786,279,241.27291699016814
12.948608,78.877625,279,245.6900187618746
12.948317,78.876964,280,239.0478898262623
12.948189,78.876745,280,239.06296166923698
12.948005,78.87643,279,237.32788649023635
12.94722,78.875174,280,238.06067041328802
12.94648,78.873956,280,238.44612888665534
12.946401,78.873824,280,240.01222946550016
12.946054,78.873207,280,236.9436418844502
12.945173,78.871818,277,236.9223540636605
12.9451,78.871703,277,235.79628363433682
12.944996,78.871546,277,236.17037281665102
12.944593,78.870929,277,235.82439352883972
12.944102,78.870187,278,236.50186460340512
12.943953,78.869956,280,234.20258565875577
12.943804,78.869744,280,234.16882897383525
12.943671,78.869555,280,233.7620870301809
12.943256,78.868974,279,238.8861698494673
12.942776,78.868158,276,216.74128862191458
12.942541,78.867978,276,215.8263669747003
12.942487,78.867938,277,214.70585129986594
12.941509,78.867243,279,210.42750857603107
12.941207,78.867061,279,272.28928735384886
12.941216,78.86683,279,279.86894791970127
12.941265,78.866541,280,288.4820875325407
12.941308,78.866409,280,288.54957829754653
12.941654,78.865351,280,288.50768285321544
12.9417,78.86521,281,258.7709690367219
12.941593,78.864657,281,266.2750736636835
12.941543,78.863869,281,260.4338129975739
12.941407,78.863041,280,273.01564941341337
12.941451,78.862184,279,267.5449783798945
12.941422,78.86149,281,280.34938998894137
12.941519,78.860945,281,288.2746566456697
12.941603,78.860684,282,288.3075948994113
12.94186,78.859887,283,292.52994041628455
12.942445,78.85844,282,289.16780177832027
12.942528,78.858195,282,297.3805359418552
12.942581,78.85809,282,311.4079140905744
12.94274,78.857905,282,312.62299779292726
12.942827,78.857808,282,303.23286125958776
12.942986,78.857559,282,294.43298953196916
12.943133,78.857227,282,299.04467600222915
12.943284,78.856948,282,285.9371026902625
12.943343,78.856736,281,275.9771677008283
12.943358,78.856589,282,272.58375410469733
12.943404,78.855543,282,274.5572692000088
12.943475,78.854629,281,276.2055437829165
12.943562,78.853808,282,277.0981405179101
12.943587,78.853602,282,281.43147017375964
12.943802,78.852511,282,281.6432604997246
12.944195,78.850554,283,283.50607155938746
12.944309,78.850067,283,293.3758190372013
12.944531,78.84954,276,303.0601750270733
12.945192,78.848498,283,305.6819383607989
12.945635,78.847865,283,293.8166824048019
12.945826,78.847421,283,275.4449856863303
12.945877,78.846872,282,263.2615291895318
12.94582,78.846377,281,255.19981490266773
12.945717,78.845977,281,243.64013879694704
12.945165,78.844834,283,234.2918959413579
12.944896,78.84445,282,227.63308426038316
12.944712,78.844243,282,245.81023212866265
12.944617,78.844026,283,246.4762848510162
12.944589,78.84396,283,264.11992706838566
12.944562,78.843691,283,272.6511374634933
12.944587,78.843137,283,276.6458299120444
12.944618,78.842864,283,276.66630476096594
12.944695,78.842188,287,276.7264273357788
12.944745,78.841753,287,276.78438935788887
12.944809,78.841201,287,276.62083294307024
12.944834,78.84098,287,276.68417842760357
12.944924,78.840192,286,276.7364692127781
12.945055,78.839054,289,276.69374974987056
12.94509,78.838748,289,276.88318426342653
12.94512,78.838493,289,276.44809010553325
12.945158,78.838148,290,276.7398546873436
12.945221,78.837601,290,276.88317625568385
12.945239,78.837448,290,282.6863499003854
12.945282,78.837252,290,282.865493927546
12.945349,78.836951,290,292.00923928878024
12.945505,78.836555,292,292.09729742045533
12.94556,78.836416,292,299.51477681438
12.94564,78.836271,292,299.9249897317926
12.945686,78.836189,292,299.7072591966422
12.946058,78.83552,289,301.4737883531536
12.946234,78.835225,289,301.5087584541488
12.94693,78.83406,289,303.12961440748836
12.947975,78.832417,289,303.2428262406547
12.948143,78.832154,289,303.1604762397362
12.94842,78.831719,294,297.2323827999695
12.948581,78.831398,291,282.70140344337693
12.948695,78.830879,291,276.016420963699
12.94882,78.829662,292,278.641446915498
12.948961,78.82871,291,282.7694658008034
12.949088,78.828135,292,282.7663809312138
12.949436,78.826559,295,274.72257889189746
12.949531,78.825379,295,262.8490541579398
12.949419,78.824463,298,264.272715503631
12.94938,78.824064,299,260.42006330536765
12.949292,78.823529,299,255.49315328190238
12.948914,78.82203,299,258.2117803160153
12.948854,78.821735,299,258.1745241547242
12.948713,78.821044,301,256.1342256651643
12.948509,78.820196,301,261.40060498530863
12.948388,78.819375,302,264.3512887342245
12.948281,78.818265,304,266.79773148559434
12.948225,78.817238,302,268.5389534904069
12.948203,78.816353,303,268.53466524571405
12.948194,78.815992,303,268.6448877182721
12.948186,78.815645,304,271.2880804479293
12.948197,78.815143,304,264.2253093715018
12.948108,78.81424,304,264.3151906490767
12.948082,78.813972,305,254.3662438790284
12.947782,78.812872,306,264.84315417876905
12.947671,78.81161,310,265.01242451705775
12.947326,78.807554,312,265.9443947357174
12.947105,78.804356,316,264.3469206594864
12.947064,78.803931,321,265.95586627039665
12.947025,78.803365,321,270.03136685710103
12.947026,78.801478,320,269.61148012818524
12.947013,78.799512,321,269.8130599640745
12.947009,78.798255,320,264.5894484149763
12.946919,78.79728,324,261.2298019010857
12.94675,78.796156,322,262.3770412531291
12.946702,78.795788,324,262.39913282392376
12.946628,78.795219,323,259.8445662463629
12.946536,78.794692,326,262.1859398064152
12.946385,78.793563,328,263.0600894401683
12.946073,78.790933,331,263.0739828139769
12.945979,78.790139,337,259.4597172754168
12.945876,78.789571,336,270.1801341119668
12.945878,78.788918,335,264.380712939725
12.94585,78.788626,335,264.2680158487315
12.945832,78.788442,333,264.3736885691627
12.945767,78.787765,333,264.3653498091894
12.945762,78.787713,333,264.2981793722397
12.945715,78.78723,336,264.6008182521481
12.945355,78.783322,333,263.0964667903851
12.94514,78.7815,342,260.4711795143956
12.945069,78.781066,342,260.53379776302893
12.944965,78.780426,339,261.4685753763887
12.944628,78.778121,340,261.6850268600503
12.944482,78.777096,344,261.5669176525458
12.944129,78.774653,347,265.45809559625235
12.944117,78.774498,347,265.5613018349171
12.944039,78.773467,348,265.2394630819685
12.943986,78.772814,347,265.2731563213975
12.943964,78.772541,347,265.9368312888387
12.943928,78.772021,347,266.9964856787273
12.943919,78.771845,347,266.810287227382
12.943902,78.771532,345,267.64328483211193
12.943845,78.770111,346,270.0000997901674
12.943845,78.76922,345,251.8561533017911
12.943723,78.768838,346,242.8405773536817
12.943604,78.7686,346,228.72824613642234
12.94141,78.766035,356,228.698587668363
12.941273,78.765875,356,236.83428914514315
12.940966,78.765393,354,243.72675231272297
12.940724,78.76489,353,251.85195176517186
12.939073,78.759722,360,256.0647096704074
12.938888,78.758957,363,255.97344448256052
12.938776,78.758497,363,258.3897143587383
12.938611,78.757673,364,261.3521186538883
12.938544,78.757221,360,261.468878429342
12.938469,78.756708,360,261.4108248397983
12.93844,78.756511,361,262.14769494213044
12.938299,78.755462,362,264.2578351937003
12.938048,78.752901,366,264.0339880463192
12.938026,78.752685,366,264.4073604552758
12.938003,78.752444,366,264.19511569409445
12.937949,78.751899,366,266.45620272830774
12.937912,78.751286,368,253.52701597463505
12.937829,78.750998,368,246.77801920768638
12.937364,78.749886,373,245.9550230642533
12.93678,78.748543,373,262.95450204426834
12.936727,78.748103,372,278.3224422719267
12.936798,78.747605,372,279.81945264102626
12.937021,78.746283,380,284.42402210278266
12.937114,78.745912,380,294.5930366833319
12.937358,78.745365,386,301.803589870948
12.937856,78.744541,385,295.96694808852834
12.937959,78.744324,385,292.6681015011039
12.938086,78.744012,384,288.5721174148872
12.938179,78.743728,384,283.7486995911217
12.938303,78.743208,387,285.68426045828255
12.938543,78.742331,382,287.11629071868737
12.938772,78.741568,383,293.3957683253532
12.939722,78.739315,377,294.1644252269682
12.941259,78.7358,375,290.68850900189193
12.941517,78.735099,375,293.98577072688647
12.941713,78.734647,374,286.18019982801735
12.941892,78.734014,376,279.30082871422934
12.942039,78.733093,378,274.0544178426354
12.942102,78.732181,374,274.07572794548275
12.942122,78.731893,374,274.0749820466203
12.942409,78.727759,377,274.24209678992946
12.942433,78.727427,376,274.3222935974889
12.942466,78.726979,376,277.920619593721
12.942506,78.726684,376,271.616366655254
12.942528,78.725884,374,267.4892840943537
12.942513,78.725533,369,268.8060867973654
12.9425,78.724893,370,275.463776630227
12.942533,78.724539,370,283.68141066774626
12.942626,78.724147,369,289.5387959990696
12.942672,78.724014,369,290.0509599137757
12.942778,78.723716,369,289.9074403278477
12.942802,78.723648,369,290.60217053277245
12.943046,78.722982,368,291.7722732357173
12.943162,78.722684,368,291.9839140205478
12.943186,78.722623,368,288.792369620039
12.943316,78.722231,367,280.01405798585415
12.943353,78.722016,369,272.93691826417665
12.943361,78.721856,369,256.0801516897924
12.943311,78.721649,370,251.6021074873231
12.943146,78.72114,370,251.11825269082834
12.942796,78.72009,375,247.54744849406302
12.94262,78.719653,375,243.28523356839287
12.942388,78.71918,375,236.52359456731045
12.942107,78.718744,375,225.7513276732716
12.941957,78.718586,375,225.46837314871001
12.941096,78.717688,372,225.77108347244823
12.940652,78.71722,372,226.06192600423014
12.940436,78.71699,372,227.21013432501172
12.940187,78.716714,372,227.6068547596234
12.939832,78.716315,373,227.6724582034594
12.939587,78.716039,373,219.0433303356811
12.939444,78.71592,373,218.2574646817927
12.939004,78.715564,372,219.0987282817046
12.938655,78.715273,372,213.36572830863682
12.938618,78.715248,372,212.6088741053954
12.938423,78.71512,372,212.73992933784942
12.938279,78.715025,372,212.70921744615362
12.936769,78.71403,370,215.0803027777129
12.936701,78.713981,370,214.80228641780232
12.936443,78.713797,368,228.16726790066085
12.93619,78.713507,368,234.8454019455367
12.936039,78.713287,366,242.50014878309986
12.935901,78.713015,366,250.97844654021804
12.935775,78.71264,366,251.11868400275523
12.93566,78.712295,365,251.22540684419732
12.935551,78.711966,365,251.05359723990483
12.935191,78.71089,366,253.63894662676677
12.934896,78.709859,365,253.69428384875084
12.934829,78.709624,365,256.7535318127091
12.934631,78.708761,368,259.1013336581777
12.934558,78.708372,368,259.65890412422226
12.934497,78.708029,368,262.2798580234611
12.934446,78.707643,368,262.4584251302669
12.934402,78.707302,368,262.37738805968013
12.934384,78.707164,368,264.93127828280274
12.934243,78.705533,371,267.49412882406835
12.934225,78.705111,371,270.0913567048801
12.934226,78.704467,372,264.1682394471139
12.934094,78.703141,369,264.4970712734216
12.934074,78.702928,369,257.31507719985945
12.933997,78.702577,369,257.387243653328
12.933792,78.701637,372,268.7413779693441
12.933769,78.700563,371,271.188988267713
12.933816,78.698239,376,268.54032596983
12.933797,78.697474,376,266.2935109936715
12.93368,78.695621,377,270.4607763927103
12.933685,78.694983,377,279.4180101570994
12.933755,78.69455,377,286.9831937235406
12.934111,78.693354,375,284.1827552646729
12.934261,78.692745,380,282.5989348532031
12.934432,78.69196,381,283.28081097172844
12.934481,78.691747,381,282.1674373960292
12.935132,78.688649,385,285.8246595279385
12.936256,78.68458,405,262.13602168149623
12.936242,78.684476,405,275.4551037437319
12.936285,78.684014,404,262.593327932327
12.936257,78.683793,404,254.68009011667147
12.936202,78.683587,404,239.17529443110445
12.93612,78.683446,404,230.4251708979113
12.936033,78.683338,404,216.09811299556284
12.935628,78.683035,392,221.15289770912494
12.935444,78.68287,392,236.90884290850303
12.935303,78.682648,392,247.02183693966435
12.935222,78.682452,383,256.08980079483007
12.935201,78.682365,383,278.8670679356583
12.935305,78.681681,383,278.167010575223
12.935392,78.681059,380,264.00958266247994
12.935365,78.680795,375,239.4275956840961
12.935289,78.680663,375,212.6811694895296
12.93521,78.680611,375,199.37902354685542
12.935077,78.680563,375,190.14265477955217
12.933399,78.680255,377,192.09033495585257
12.932944,78.680155,377,211.29706962977127
12.932843,78.680092,377,222.91738095587968
12.932756,78.680009,377,244.3910685241605
12.932692,78.679872,367,269.4888352097315
12.932691,78.679757,367,283.81659766239005
12.932877,78.678981,363,270.80366200432013
12.93289,78.67803,364,272.8653200378635
12.932912,78.677579,364,290.6490602196893
12.933049,78.677206,364,297.1585214087085
12.93328,78.676744,364,289.44070185206243
12.933323,78.676619,366,281.9184409631065
12.933359,78.676444,365,271.5884679095182
12.933367,78.676148,365,267.30807086298375
12.9333,78.674686,368,266.00839765887997
12.933273,78.674289,368,265.94852337871356
12.933139,78.672348,357,250.2463299035431
12.933006,78.671968,357,234.08141803526712
12.932653,78.671468,358,231.9634720488093
12.932332,78.671047,359,235.6540013505111
12.931999,78.670547,363,243.85364327000016
12.931888,78.670315,363,258.3126941681454
12.931838,78.670067,363,290.2048773732869
12.932319,78.668726,375,247.07116614122526
12.932225,78.668498,375,186.3877474397432
12.932077,78.668481,375,161.29159167405282
12.931959,78.668522,375,147.07509839788122
12.931372,78.668912,390,153.91220509753475
12.930528,78.669336,394,219.639915492409
